entry_year,extraction_period,rule_version,source_field,entry_date_source_field,case_model,event_kind,status,rule_id,event_rows,case_count,money_mention_rows,total_amount_rows,unassigned_money_rows,unclassified_money_rows,dollar_token_missed_rows
2006,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,settlement,operative,sfsc.strict_judgment_end_state.settlement_notice,10,9,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,criminal,appeal_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,10,7,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,family_support_order,operative,sfsc.strict_judgment_end_state.family_support_granted_contextual,10,10,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,criminal_verdict,operative,sfsc.strict_judgment_end_state.criminal_guilty_or_not_guilty_verdict,10,10,0,0,0,0,0
2006,unknown_period,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_arraignment_plea_or_disposition_calendar,10,9,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,civil_general,judgment,operative,sfsc.strict_judgment_end_state.judgment_entered,9,8,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_domestic_violence,settlement_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,9,8,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,appeal_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,9,3,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_domestic_violence,dismissal_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,9,9,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_trust_order,operative,sfsc.strict_judgment_end_state.probate_trust_termination_result,9,9,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,judgment_payment_order,operative,sfsc.strict_judgment_end_state.small_claim_time_payments_denied,9,9,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,appeal_reference,reference,sfsc.strict_judgment_end_state.appeal_reference,9,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_domestic_violence,dismissal_reference,reference,sfsc.strict_judgment_end_state.criminal_dismissal_motion_or_setting,9,6,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal,operative,sfsc.strict_judgment_end_state.recorded_calendar_dismissal,9,8,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,probate,probate_distribution_order,operative,sfsc.strict_judgment_end_state.probate_final_distribution_order,9,9,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,civil_general,satisfaction_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,9,2,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,probate,probate_trust_order,operative,sfsc.strict_judgment_end_state.probate_trust_granted_observed,9,9,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,civil_general,dismissal,operative,sfsc.strict_judgment_end_state.calendar_removed_dismissal_filed,9,8,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal_reference,reference,sfsc.strict_judgment_end_state.notice_of_appeal,9,9,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,appeal_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,9,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,writ_reference,reference,sfsc.strict_judgment_end_state.writ_filing_reference,9,4,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_contextual_collateral_written_order_grant,9,9,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_information_set_aside_motion_procedure,9,9,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_restraining_order,operative,sfsc.strict_judgment_end_state.family_restraining_order_legacy_granted,9,8,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,civil_general,renewal_reference,reference,sfsc.strict_judgment_end_state.proof_of_service,8,6,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_parentage_order,operative,sfsc.strict_judgment_end_state.family_parentage_relief_granted_contextual,8,8,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,family_domestic_violence,family_restraining_order,operative,sfsc.strict_judgment_end_state.family_dv_restraining_order_granted,8,8,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,family_custody_order,operative,sfsc.strict_judgment_end_state.family_custody_written_order_tail,8,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_calendar_or_hearing,8,4,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,settlement_reference,reference,sfsc.strict_judgment_end_state.audited_contingent_judgment_agreement,8,8,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,criminal,settlement,operative,sfsc.strict_judgment_end_state.case_reported_settled,8,8,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,settlement,operative,sfsc.strict_judgment_end_state.settlement_notice,8,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,renewal_reference,reference,sfsc.strict_judgment_end_state.proof_of_service,8,5,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,writ_reference,reference,sfsc.strict_judgment_end_state.certificate_or_declaration,8,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment_reference,reference,sfsc.strict_judgment_end_state.hearing_setting,8,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_order_reference,reference,sfsc.strict_judgment_end_state.family_audited_procedural_written_order_grant,8,7,0,0,0,0,0
2006,unknown_period,2.9.1,description,date_filed,criminal,criminal_plea,operative,sfsc.strict_judgment_end_state.criminal_concatenated_guilty_or_no_contest_plea,8,8,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,vacatur_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,8,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,appeal_dismissed,operative,sfsc.strict_judgment_end_state.observed_appeal_dismissal_broad_order_forms,8,8,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment,operative,sfsc.strict_judgment_end_state.recorded_calendar_judgment_filed,8,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_of_dismissal,operative,sfsc.strict_judgment_end_state.court_entered_judgment_of_dismissal,8,8,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,probate,appeal_reference,reference,sfsc.strict_judgment_end_state.notice_of_appeal,8,3,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,summary_adjudication,operative,sfsc.strict_judgment_end_state.summary_adjudication_granted,8,5,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,family_fee_cost_order,operative,sfsc.strict_judgment_end_state.family_fee_cost_granted_contextual,8,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,satisfaction,operative,sfsc.strict_judgment_end_state.reviewed_grammar_audited_satisfaction_filed_variants,8,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal,operative,sfsc.strict_judgment_end_state.audited_calendar_recorded_dismissal,8,6,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,settlement_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,8,6,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,vacatur_reference,reference,sfsc.strict_judgment_end_state.vacatur_reference,8,8,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_vital_record_order,operative,sfsc.strict_judgment_end_state.probate_vital_record_granted_observed,8,8,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,judgment_reference,reference,sfsc.strict_judgment_end_state.audited_judgment_transfer_or_assignment_notice,8,8,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,settlement_reference,reference,sfsc.strict_judgment_end_state.proof_of_service,8,4,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,satisfaction_reference,reference,sfsc.strict_judgment_end_state.proof_of_service,8,8,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,writ_reference,reference,sfsc.strict_judgment_end_state.renewal_notice,7,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,dismissal,operative,sfsc.strict_judgment_end_state.observed_entire_action_dismissal_filed,7,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,criminal_diversion_terminated,operative,sfsc.strict_judgment_end_state.criminal_diversion_terminated,7,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_creditor_claim_order,operative,sfsc.strict_judgment_end_state.probate_creditor_claim_granted_observed,7,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,dismissal_reference,reference,sfsc.strict_judgment_end_state.dismissal_request_only,7,6,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_domestic_violence,family_order_reference,reference,sfsc.strict_judgment_end_state.family_support_modification_hearing_notice,7,3,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,settlement_reference,reference,sfsc.strict_judgment_end_state.application_for_stipulated_judgment,7,5,0,0,0,0,0
2006,unknown_period,2.9.1,description,date_filed,criminal,dismissal_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,7,3,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment_reference,reference,sfsc.strict_judgment_end_state.audited_notice_of_entry,7,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,appeal_dismissed,operative,sfsc.strict_judgment_end_state.observed_remittitur_dismissed,7,5,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,vacatur_reference,reference,sfsc.strict_judgment_end_state.vacatur_reference,7,6,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,vacatur_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,7,5,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_status_or_future_filing_grant_reference,7,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,verdict_recorded,operative,sfsc.strict_judgment_end_state.observed_verdict_returned_filed_or_entered,7,6,2,2,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,vacatur_reference,reference,sfsc.strict_judgment_end_state.request_to_enter_judgment,7,2,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_venue_transfer_grant_reference,7,6,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,vacatur_reference,reference,sfsc.strict_judgment_end_state.bare_judgment_set_aside_caption,7,7,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,unlawful_detainer,satisfaction,operative,sfsc.strict_judgment_end_state.satisfaction_filed,7,7,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,civil_general,appeal_dismissed,operative,sfsc.strict_judgment_end_state.observed_remittitur_dismissed,7,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,vacatur_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,7,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,appeal_reference,reference,sfsc.strict_judgment_end_state.hearing_setting,7,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,criminal,dismissal,operative,sfsc.strict_judgment_end_state.court_dismissal_order_caption,7,7,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,unknown,renewal_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,7,1,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.audited_judgment_transfer_or_assignment_notice,7,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.notice_of_ruling_on_motion_to_strike,7,7,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,civil_general,dismissal,operative,sfsc.strict_judgment_end_state.court_dismissal_order_caption,7,2,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,family_reserved_issues_judgment,operative,sfsc.strict_judgment_end_state.family_reserved_issues_judgment,7,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,dismissal_reference,reference,sfsc.strict_judgment_end_state.criminal_dismissal_motion_or_setting,7,1,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,renewal_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,7,2,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,family_support_order,operative,sfsc.strict_judgment_end_state.family_support_enforcement_granted_contextual,7,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,judgment_reference,reference,sfsc.strict_judgment_end_state.audited_judgment_support_paper,7,7,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,dismissal,operative,sfsc.strict_judgment_end_state.observed_dismissal_filed_status,7,7,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,criminal,writ_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,7,4,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,appeal_reference,reference,sfsc.strict_judgment_end_state.appeal_reference,7,5,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,verdict_recorded,operative,sfsc.strict_judgment_end_state.civil_verdict_recorded_or_filed,6,6,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.audited_judgment_fee_or_copy_entry,6,6,0,0,0,0,0
2006,unknown_period,2.9.1,description,date_filed,criminal,criminal_sentence_modification,operative,sfsc.strict_judgment_end_state.criminal_sentence_deemed_served,6,6,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,family_custody_order,operative,sfsc.strict_judgment_end_state.family_child_decision_order_granted_contextual,6,6,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,writ_or_mandate,dismissal_reference,reference,sfsc.strict_judgment_end_state.criminal_dismissal_motion_or_setting,6,1,0,0,0,0,0
2006,unknown_period,2.9.1,description,date_filed,criminal,dismissal,operative,sfsc.strict_judgment_end_state.criminal_mo138572_companion_case_dismissal,6,6,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,civil_general,vacatur_reference,reference,sfsc.strict_judgment_end_state.proof_of_service,6,5,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,probate,probate_instructions_order,operative,sfsc.strict_judgment_end_state.probate_instructions_granted_observed,6,5,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,criminal,appeal_reference,reference,sfsc.strict_judgment_end_state.notice_of_appeal,6,6,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,family_domestic_violence,family_custody_modification,operative,sfsc.strict_judgment_end_state.family_custody_modification,6,6,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,judgment_reference,reference,sfsc.strict_judgment_end_state.request_to_enter_judgment,6,6,0,0,0,0,0
